carrier_loss,msg_loss,timestamp,epoch_carrier_loss,epoch_msg_loss,lr,carrier_snr,msg_snr,val epoch carrier loss,val epoch msg loss,val epoch carrier SnR,val epoch msg SnR
1.0930104508588556e-05,0.015191983431577682,2025-11-22 06:06:21.506841,,,,,,,,,
1.2321725080255419e-05,0.0151421083137393,2025-11-22 06:06:21.746294,,,,,,,,,
1.1018601071555167e-05,0.015061100013554096,2025-11-22 06:06:21.985716,,,,,,,,,
8.22055426397128e-06,0.01515568420290947,2025-11-22 06:06:22.230203,,,,,,,,,
6.281067726376932e-06,0.01515928190201521,2025-11-22 06:06:22.477285,,,,,,,,,
5.662007424689364e-06,0.015253672376275063,2025-11-22 06:06:22.714933,,,,,,,,,
5.573942416958744e-06,0.015337450429797173,2025-11-22 06:06:22.957284,,,,,,,,,
5.470362339110579e-06,0.01488084439188242,2025-11-22 06:06:23.204112,,,,,,,,,
5.654838332702639e-06,0.014981093816459179,2025-11-22 06:06:23.442519,,,,,,,,,
6.35706101093092e-06,0.014991181902587414,2025-11-22 06:06:23.683123,,,,,,,,,
7.563127837784123e-06,0.01498849131166935,2025-11-22 06:06:23.934913,,,,,,,,,
8.98765938472934e-06,0.015008383430540562,2025-11-22 06:06:24.182465,,,,,,,,,
1.0229715371679049e-05,0.014941300265491009,2025-11-22 06:06:24.425048,,,,,,,,,
1.0851646038645413e-05,0.015102026984095573,2025-11-22 06:06:24.671098,,,,,,,,,
1.0860049769689795e-05,0.01505443174391985,2025-11-22 06:06:24.918900,,,,,,,,,
1.0419854334031697e-05,0.01505338866263628,2025-11-22 06:06:25.157409,,,,,,,,,
9.713427971291821e-06,0.0149648142978549,2025-11-22 06:06:25.399458,,,,,,,,,
8.824297765386291e-06,0.014985972084105015,2025-11-22 06:06:25.642349,,,,,,,,,
7.6530950536835e-06,0.015011210925877094,2025-11-22 06:06:25.887983,,,,,,,,,
6.397624019882642e-06,0.01502115000039339,2025-11-22 06:06:26.128620,,,,,,,,,
5.396858796302695e-06,0.014808586798608303,2025-11-22 06:06:26.379622,,,,,,,,,
4.9193540689884685e-06,0.015196281485259533,2025-11-22 06:06:26.627489,,,,,,,,,
5.036893071519444e-06,0.014807142317295074,2025-11-22 06:06:26.878767,,,,,,,,,
5.570332632487407e-06,0.015014528296887875,2025-11-22 06:06:27.135286,,,,,,,,,
6.516327175631886e-06,0.015252566896378994,2025-11-22 06:06:27.360742,,,,,,,,,
7.759700565657113e-06,0.015196689404547215,2025-11-22 06:06:27.612695,,,,,,,,,
8.968157089839224e-06,0.015113180503249168,2025-11-22 06:06:27.845588,,,,,,,,,
9.871662769000977e-06,0.01483586523681879,2025-11-22 06:06:28.093532,,,,,,,,,
1.0193369234912097e-05,0.015123899094760418,2025-11-22 06:06:28.334933,,,,,,,,,
1.0388090231572278e-05,0.014849234372377396,2025-11-22 06:06:28.590633,,,,,,,,,
1.0587124052108265e-05,0.015170453116297722,2025-11-22 06:06:28.846561,,,,,,,,,
1.0888483302551322e-05,0.015038890764117241,2025-11-22 06:06:29.080943,,,,,,,,,
1.1037434887839481e-05,0.01470101997256279,2025-11-22 06:06:29.317728,,,,,,,,,
1.0795847629196942e-05,0.014885110780596733,2025-11-22 06:06:29.586527,,,,,,,,,
1.0428048881294671e-05,0.01508188433945179,2025-11-22 06:06:29.815157,,,,,,,,,
1.0170718269364443e-05,0.01492246426641941,2025-11-22 06:06:30.053087,,,,,,,,,
9.932759894581977e-06,0.014671551994979382,2025-11-22 06:06:30.294191,,,,,,,,,
9.746933756105136e-06,0.015041954815387726,2025-11-22 06:06:30.536475,,,,,,,,,
9.723644325276837e-06,0.014981405809521675,2025-11-22 06:06:30.781051,,,,,,,,,
9.561965271132067e-06,0.014816965907812119,2025-11-22 06:06:31.023317,,,,,,,,,
9.342597877548542e-06,0.014971205964684486,2025-11-22 06:06:31.267336,,,,,,,,,
9.229403985955287e-06,0.0148485591635108,2025-11-22 06:06:31.515112,,,,,,,,,
8.95877747097984e-06,0.01488589122891426,2025-11-22 06:06:31.751504,,,,,,,,,
8.537698704458307e-06,0.01486837025731802,2025-11-22 06:06:31.993664,,,,,,,,,
8.072947821347043e-06,0.01459951139986515,2025-11-22 06:06:32.237505,,,,,,,,,
7.681250281166285e-06,0.014790329150855541,2025-11-22 06:06:32.483294,,,,,,,,,
7.702994480496272e-06,0.014825331047177315,2025-11-22 06:06:32.721769,,,,,,,,,
8.334105586982332e-06,0.015065477229654789,2025-11-22 06:06:32.963421,,,,,,,,,
9.789822797756642e-06,0.01503582950681448,2025-11-22 06:06:33.210345,,,,,,,,,
1.200423048430821e-05,0.014787223190069199,2025-11-22 06:06:33.452977,,,,,,,,,
1.3994921573612373e-05,0.014912848360836506,2025-11-22 06:06:33.692908,,,,,,,,,
1.4970395568525419e-05,0.014890958555042744,2025-11-22 06:06:33.936050,,,,,,,,,
1.4682400433230214e-05,0.014782130718231201,2025-11-22 06:06:34.179346,,,,,,,,,
1.3370294254855253e-05,0.014797856099903584,2025-11-22 06:06:34.422733,,,,,,,,,
1.1984794582531322e-05,0.014867010526359081,2025-11-22 06:06:34.675457,,,,,,,,,
1.1397478374419734e-05,0.014884639531373978,2025-11-22 06:06:34.918005,,,,,,,,,
1.1840818842756562e-05,0.01458919420838356,2025-11-22 06:06:35.157708,,,,,,,,,
1.2970569514436647e-05,0.014865524135529995,2025-11-22 06:06:35.408692,,,,,,,,,
1.4138350707071368e-05,0.014735057018697262,2025-11-22 06:06:35.644258,,,,,,,,,
1.4923672097211238e-05,0.014873354695737362,2025-11-22 06:06:35.904761,,,,,,,,,
1.4880970411468297e-05,0.014866373501718044,2025-11-22 06:06:36.137503,,,,,,,,,
1.3601559658127371e-05,0.015017461962997913,2025-11-22 06:06:36.388053,,,,,,,,,
1.1756871572288219e-05,0.015161417424678802,2025-11-22 06:06:36.652361,,,,,,,,,
1.0061847206088714e-05,0.014760022051632404,2025-11-22 06:06:36.890694,,,,,,,,,
8.654424163978547e-06,0.014898487366735935,2025-11-22 06:06:37.142523,,,,,,,,,
8.004768460523337e-06,0.014852488413453102,2025-11-22 06:06:37.376251,,,,,,,,,
8.209220140997786e-06,0.01480624359101057,2025-11-22 06:06:37.618755,,,,,,,,,
9.134599167737179e-06,0.014681288041174412,2025-11-22 06:06:37.866842,,,,,,,,,
1.0413618838356342e-05,0.0146768968552351,2025-11-22 06:06:38.108081,,,,,,,,,
1.2035622603434604e-05,0.014833982102572918,2025-11-22 06:06:38.347961,,,,,,,,,
1.3717423826165032e-05,0.01484069786965847,2025-11-22 06:06:38.592731,,,,,,,,,
1.4834463399893139e-05,0.014795138500630856,2025-11-22 06:06:38.834736,,,,,,,,,
1.5099527445272543e-05,0.014873041771352291,2025-11-22 06:06:39.081250,,,,,,,,,
1.4444543012359645e-05,0.01473257876932621,2025-11-22 06:06:39.329649,,,,,,,,,
1.316775887971744e-05,0.014820616692304611,2025-11-22 06:06:39.570782,,,,,,,,,
1.1878218174388167e-05,0.014600835740566254,2025-11-22 06:06:39.812752,,,,,,,,,
1.0906109309871681e-05,0.014735748991370201,2025-11-22 06:06:40.081363,,,,,,,,,
1.0431871487526223e-05,0.014869286678731441,2025-11-22 06:06:40.327022,,,,,,,,,
1.0353324796597008e-05,0.014765040017664433,2025-11-22 06:06:40.573499,,,,,,,,,
1.0859388567041606e-05,0.014678810723125935,2025-11-22 06:06:40.815959,,,,,,,,,
1.1660818017844576e-05,0.01490319985896349,2025-11-22 06:06:41.066793,,,,,,,,,
1.2435724784154445e-05,0.014618604443967342,2025-11-22 06:06:41.310031,,,,,,,,,
1.3421659787127282e-05,0.014830718748271465,2025-11-22 06:06:41.560662,,,,,,,,,
1.4586434190277942e-05,0.014905067160725594,2025-11-22 06:06:41.793698,,,,,,,,,
1.5762549082865007e-05,0.015093989670276642,2025-11-22 06:06:42.037153,,,,,,,,,
1.655733103689272e-05,0.014795754104852676,2025-11-22 06:06:42.282575,,,,,,,,,
1.659293775446713e-05,0.014972450211644173,2025-11-22 06:06:42.523821,,,,,,,,,
1.596334004716482e-05,0.01475012768059969,2025-11-22 06:06:42.767266,,,,,,,,,
1.448697003070265e-05,0.014695979654788971,2025-11-22 06:06:43.015469,,,,,,,,,
1.1956269190704916e-05,0.014783880673348904,2025-11-22 06:06:43.259677,,,,,,,,,
1.004952264338499e-05,0.01509182807058096,2025-11-22 06:06:43.502638,,,,,,,,,
9.936499736795668e-06,0.014869327656924725,2025-11-22 06:06:43.762836,,,,,,,,,
1.085947769752238e-05,0.014896640554070473,2025-11-22 06:06:43.990093,,,,,,,,,
1.2435543794708792e-05,0.014644519425928593,2025-11-22 06:06:44.232682,,,,,,,,,
1.3310193025972694e-05,0.014709852635860443,2025-11-22 06:06:44.490387,,,,,,,,,
1.401993358740583e-05,0.014672227203845978,2025-11-22 06:06:44.719223,,,,,,,,,
1.5186488781182561e-05,0.014653488993644714,2025-11-22 06:06:44.965494,,,,,,,,,
1.7998470866587013e-05,0.014772680588066578,2025-11-22 06:06:45.212092,,,,,,,,,
2.2544458261108957e-05,0.014710218645632267,2025-11-22 06:06:45.460021,,,,,,,,,
2.747129474300891e-05,0.014564781449735165,2025-11-22 06:06:45.697147,,,,,,,,,
2.6535244614933617e-05,0.014526876620948315,2025-11-22 06:06:45.940944,,,,,,,,,
1.849178079282865e-05,0.014887983910739422,2025-11-22 06:06:46.199501,,,,,,,,,
1.2721286111627705e-05,0.01465572603046894,2025-11-22 06:06:46.448614,,,,,,,,,
9.77731997409137e-06,0.014898911118507385,2025-11-22 06:06:46.677560,,,,,,,,,
8.904278729460202e-06,0.01459701731801033,2025-11-22 06:06:46.927209,,,,,,,,,
1.174824865302071e-05,0.014819477684795856,2025-11-22 06:06:47.171642,,,,,,,,,
1.651394813961815e-05,0.014744667336344719,2025-11-22 06:06:47.419273,,,,,,,,,
1.6469859474455006e-05,0.01475873775780201,2025-11-22 06:06:47.661533,,,,,,,,,
1.4372696568898391e-05,0.014638541266322136,2025-11-22 06:06:47.924103,,,,,,,,,
1.5873287338763475e-05,0.014472736977040768,2025-11-22 06:06:48.177437,,,,,,,,,
1.9189054000889882e-05,0.0144986342638731,2025-11-22 06:06:48.406253,,,,,,,,,
2.595018122519832e-05,0.014902676455676556,2025-11-22 06:06:48.650001,,,,,,,,,
4.1088933357968926e-05,0.014587675221264362,2025-11-22 06:06:48.892701,,,,,,,,,
4.799577800440602e-05,0.01449043583124876,2025-11-22 06:06:49.139152,,,,,,,,,
3.1674328056396917e-05,0.014366371557116508,2025-11-22 06:06:49.388347,,,,,,,,,
,,2025-11-22 06:06:49.494670,1.3027557815823184e-05,0.015019883117121127,0.0015,,,,,,
,,2025-11-22 06:06:57.847983,,,,34.07685470581055,0.7977338433265686,,,,
,,2025-11-22 06:06:57.850182,,,,,,1.5771629687850902e-05,0.014831138058350636,34.07685470581055,0.7977338433265686
1.5771629477967508e-05,0.014784397557377815,2025-11-22 06:07:01.860213,,,,,,,,,
8.256344699475449e-06,0.014820372685790062,2025-11-22 06:07:02.102474,,,,,,,,,
5.575731847784482e-06,0.014947086572647095,2025-11-22 06:07:02.367282,,,,,,,,,
4.67344807475456e-06,0.014904863201081753,2025-11-22 06:07:02.594727,,,,,,,,,
5.280579898681026e-06,0.014600716531276703,2025-11-22 06:07:02.838686,,,,,,,,,
7.358910806942731e-06,0.014865769073367119,2025-11-22 06:07:03.084300,,,,,,,,,
9.48401248024311e-06,0.014620579779148102,2025-11-22 06:07:03.328775,,,,,,,,,
1.2450530448404606e-05,0.014660627581179142,2025-11-22 06:07:03.572281,,,,,,,,,
1.8825914594344795e-05,0.014557710848748684,2025-11-22 06:07:03.820221,,,,,,,,,
2.191156818298623e-05,0.014367345720529556,2025-11-22 06:07:04.060121,,,,,,,,,
2.4009563276194967e-05,0.014392668381333351,2025-11-22 06:07:04.303892,,,,,,,,,
3.3553871617186815e-05,0.01443919911980629,2025-11-22 06:07:04.557099,,,,,,,,,
4.713818634627387e-05,0.014003954827785492,2025-11-22 06:07:04.799899,,,,,,,,,
7.909722626209259e-05,0.013716449029743671,2025-11-22 06:07:05.036442,,,,,,,,,
7.378163718385622e-05,0.013450196012854576,2025-11-22 06:07:05.280410,,,,,,,,,
9.068431245395914e-05,0.013251077383756638,2025-11-22 06:07:05.524810,,,,,,,,,
2.904444045270793e-05,0.013842721469700336,2025-11-22 06:07:05.777926,,,,,,,,,
0.00028074689907953143,0.04200727120041847,2025-11-22 06:07:06.013078,,,,,,,,,
1.6120911823236383e-05,0.01624600775539875,2025-11-22 06:07:06.259342,,,,,,,,,
5.970709025859833e-06,0.017558911815285683,2025-11-22 06:07:06.502748,,,,,,,,,
3.296667637187056e-05,0.016183434054255486,2025-11-22 06:07:06.749312,,,,,,,,,
1.968436481547542e-05,0.016525201499462128,2025-11-22 06:07:06.992431,,,,,,,,,
9.319074888480827e-05,0.0167183056473732,2025-11-22 06:07:07.251629,,,,,,,,,
0.0013256242964416742,0.01565144769847393,2025-11-22 06:07:07.494343,,,,,,,,,
0.00036317697959020734,0.020648742094635963,2025-11-22 06:07:07.729231,,,,,,,,,
0.0016142873791977763,0.016161635518074036,2025-11-22 06:07:07.975073,,,,,,,,,
0.0004438321338966489,0.01812250167131424,2025-11-22 06:07:08.237278,,,,,,,,,
0.0006049121730029583,0.020237524062395096,2025-11-22 06:07:08.484879,,,,,,,,,
0.017989318817853928,0.01638452522456646,2025-11-22 06:07:08.719205,,,,,,,,,
0.009844821877777576,0.01704314723610878,2025-11-22 06:07:08.962976,,,,,,,,,
0.004622023086994886,0.016935914754867554,2025-11-22 06:07:09.208846,,,,,,,,,
0.0008545902674086392,0.01621035300195217,2025-11-22 06:07:09.451119,,,,,,,,,
5.350380888557993e-05,0.01656002178788185,2025-11-22 06:07:09.694897,,,,,,,,,
3.353586362209171e-05,0.016803357750177383,2025-11-22 06:07:09.943618,,,,,,,,,
0.00010253611981170252,0.016539128497242928,2025-11-22 06:07:10.193646,,,,,,,,,
9.811572090256959e-05,0.01618821732699871,2025-11-22 06:07:10.431372,,,,,,,,,
5.105098898638971e-05,0.016098681837320328,2025-11-22 06:07:10.687770,,,,,,,,,
1.3765898984274827e-05,0.01624397002160549,2025-11-22 06:07:10.917307,,,,,,,,,
2.87328589365643e-06,0.016246436163783073,2025-11-22 06:07:11.163872,,,,,,,,,
1.3510053577192593e-05,0.016049791127443314,2025-11-22 06:07:11.404781,,,,,,,,,
3.1702064006822184e-05,0.015859682112932205,2025-11-22 06:07:11.647376,,,,,,,,,
3.8711634260835126e-05,0.015948070213198662,2025-11-22 06:07:11.894339,,,,,,,,,
2.4771710741333663e-05,0.01597616821527481,2025-11-22 06:07:12.136591,,,,,,,,,
5.3432290769706015e-06,0.015888238325715065,2025-11-22 06:07:12.374933,,,,,,,,,
8.847668141243048e-06,0.01571619138121605,2025-11-22 06:07:12.620050,,,,,,,,,
3.0830735340714455e-05,0.015632156282663345,2025-11-22 06:07:12.865786,,,,,,,,,
2.9091203032294288e-05,0.015638001263141632,2025-11-22 06:07:13.107815,,,,,,,,,
6.9971611083019525e-06,0.015483804047107697,2025-11-22 06:07:13.350860,,,,,,,,,
1.0072993973153643e-05,0.015353620983660221,2025-11-22 06:07:13.604851,,,,,,,,,
3.142758214380592e-05,0.015483611263334751,2025-11-22 06:07:13.837344,,,,,,,,,
3.144616857753135e-05,0.015062027610838413,2025-11-22 06:07:14.081225,,,,,,,,,
1.3511506949726027e-05,0.015358821488916874,2025-11-22 06:07:14.326713,,,,,,,,,
8.958160833572038e-06,0.015484738163650036,2025-11-22 06:07:14.569439,,,,,,,,,
1.8012968212133273e-05,0.01512773148715496,2025-11-22 06:07:14.814260,,,,,,,,,
2.0114006474614143e-05,0.015283063985407352,2025-11-22 06:07:15.057379,,,,,,,,,
1.6160582163138315e-05,0.015289402566850185,2025-11-22 06:07:15.302695,,,,,,,,,
1.720265208859928e-05,0.015132986009120941,2025-11-22 06:07:15.558364,,,,,,,,,
2.3625267203897238e-05,0.01503975223749876,2025-11-22 06:07:15.807450,,,,,,,,,
2.8263029889785685e-05,0.01526318397372961,2025-11-22 06:07:16.041720,,,,,,,,,
2.6443987735547125e-05,0.014984003268182278,2025-11-22 06:07:16.295957,,,,,,,,,
2.1096762793604285e-05,0.015151946805417538,2025-11-22 06:07:16.525949,,,,,,,,,
1.8056382032227702e-05,0.015117676928639412,2025-11-22 06:07:16.768319,,,,,,,,,
1.8383410861133598e-05,0.014961466193199158,2025-11-22 06:07:17.010923,,,,,,,,,
1.7468164514866658e-05,0.015159343369305134,2025-11-22 06:07:17.262501,,,,,,,,,
1.3464719813782722e-05,0.015160621143877506,2025-11-22 06:07:17.505006,,,,,,,,,
1.0381009815318976e-05,0.01526856329292059,2025-11-22 06:07:17.742693,,,,,,,,,
1.0890106750593986e-05,0.015156916342675686,2025-11-22 06:07:17.991575,,,,,,,,,
1.2598484318004921e-05,0.014911098405718803,2025-11-22 06:07:18.240004,,,,,,,,,
1.1930555956496391e-05,0.015175215899944305,2025-11-22 06:07:18.478506,,,,,,,,,
9.08809215616202e-06,0.014974551275372505,2025-11-22 06:07:18.726185,,,,,,,,,
7.10950462234905e-06,0.015273799188435078,2025-11-22 06:07:18.977327,,,,,,,,,
7.335132522712229e-06,0.015237434767186642,2025-11-22 06:07:19.228690,,,,,,,,,
8.189686013793107e-06,0.015129362232983112,2025-11-22 06:07:19.479326,,,,,,,,,
8.030831850192044e-06,0.014976411126554012,2025-11-22 06:07:19.714818,,,,,,,,,
7.120264854165725e-06,0.01502292975783348,2025-11-22 06:07:19.959717,,,,,,,,,
6.951060640858486e-06,0.015087123028934002,2025-11-22 06:07:20.202610,,,,,,,,,
7.685713171667885e-06,0.014912394806742668,2025-11-22 06:07:20.456542,,,,,,,,,
8.34468210086925e-06,0.014963817782700062,2025-11-22 06:07:20.693580,,,,,,,,,
8.295367479149718e-06,0.014903035014867783,2025-11-22 06:07:20.942010,,,,,,,,,
7.783197361277416e-06,0.01507608126848936,2025-11-22 06:07:21.183926,,,,,,,,,
7.473600362573052e-06,0.014918654225766659,2025-11-22 06:07:21.428152,,,,,,,,,
7.589294909848832e-06,0.015052642673254013,2025-11-22 06:07:21.676547,,,,,,,,,
7.93526487541385e-06,0.01498284749686718,2025-11-22 06:07:21.918632,,,,,,,,,
8.160307515936438e-06,0.015047200955450535,2025-11-22 06:07:22.171207,,,,,,,,,
8.205976882891264e-06,0.014819051139056683,2025-11-22 06:07:22.426400,,,,,,,,,
8.09360972198192e-06,0.014847216196358204,2025-11-22 06:07:22.665031,,,,,,,,,
8.01759961177595e-06,0.014867088757455349,2025-11-22 06:07:22.912170,,,,,,,,,
8.121905011648778e-06,0.014769863337278366,2025-11-22 06:07:23.161631,,,,,,,,,
8.284284376713913e-06,0.014951594173908234,2025-11-22 06:07:23.404038,,,,,,,,,
8.288669960165862e-06,0.015318574383854866,2025-11-22 06:07:23.648421,,,,,,,,,
8.057496415858623e-06,0.015020115301012993,2025-11-22 06:07:23.884847,,,,,,,,,
7.876400559325702e-06,0.015076983720064163,2025-11-22 06:07:24.131138,,,,,,,,,
7.956950867082924e-06,0.015074537135660648,2025-11-22 06:07:24.374302,,,,,,,,,
8.07152537163347e-06,0.014988938346505165,2025-11-22 06:07:24.624194,,,,,,,,,
7.972716957738157e-06,0.014800800941884518,2025-11-22 06:07:24.866193,,,,,,,,,
7.767473107378464e-06,0.01476689800620079,2025-11-22 06:07:25.109520,,,,,,,,,
7.558115157735301e-06,0.014824200421571732,2025-11-22 06:07:25.356521,,,,,,,,,
7.341656328208046e-06,0.014792775735259056,2025-11-22 06:07:25.602530,,,,,,,,,
7.134408861020347e-06,0.015092888846993446,2025-11-22 06:07:25.854373,,,,,,,,,
7.027478204690851e-06,0.015199383720755577,2025-11-22 06:07:26.089818,,,,,,,,,
7.056042250042083e-06,0.01477248128503561,2025-11-22 06:07:26.330169,,,,,,,,,
7.118816029105801e-06,0.015005291439592838,2025-11-22 06:07:26.572201,,,,,,,,,
7.169728178268997e-06,0.015302698127925396,2025-11-22 06:07:26.822694,,,,,,,,,
7.334544534387533e-06,0.014939423650503159,2025-11-22 06:07:27.066275,,,,,,,,,
7.53908761907951e-06,0.015069614164531231,2025-11-22 06:07:27.308917,,,,,,,,,
7.5493580879992805e-06,0.014915418811142445,2025-11-22 06:07:27.560120,,,,,,,,,
7.409825684590032e-06,0.014958187006413937,2025-11-22 06:07:27.797886,,,,,,,,,
7.38991548132617e-06,0.01504549477249384,2025-11-22 06:07:28.052827,,,,,,,,,
7.365684268734185e-06,0.015155105851590633,2025-11-22 06:07:28.289417,,,,,,,,,
7.2281877692148555e-06,0.014808633364737034,2025-11-22 06:07:28.536341,,,,,,,,,
7.048004135867814e-06,0.01497593056410551,2025-11-22 06:07:28.777800,,,,,,,,,
6.9944771894370206e-06,0.014879325404763222,2025-11-22 06:07:29.022922,,,,,,,,,
7.0377827796619385e-06,0.01459786668419838,2025-11-22 06:07:29.267396,,,,,,,,,
7.068474133120617e-06,0.014758914709091187,2025-11-22 06:07:29.513952,,,,,,,,,
7.079913757479517e-06,0.014847997575998306,2025-11-22 06:07:29.764680,,,,,,,,,
7.099627964635147e-06,0.014895412139594555,2025-11-22 06:07:30.001755,,,,,,,,,
7.127099706849549e-06,0.014960447326302528,2025-11-22 06:07:30.248940,,,,,,,,,
7.0727896854805294e-06,0.014795919880270958,2025-11-22 06:07:30.504139,,,,,,,,,
6.974575626372825e-06,0.014908638782799244,2025-11-22 06:07:30.746037,,,,,,,,,
6.860513622086728e-06,0.014886777848005295,2025-11-22 06:07:30.985901,,,,,,,,,
6.659994596702745e-06,0.014656526036560535,2025-11-22 06:07:31.234750,,,,,,,,,
6.361558916978538e-06,0.014909112825989723,2025-11-22 06:07:31.483489,,,,,,,,,
6.088747340982081e-06,0.01477204728871584,2025-11-22 06:07:31.722119,,,,,,,,,
5.86473925068276e-06,0.014940019696950912,2025-11-22 06:07:32.001596,,,,,,,,,
5.754990979767172e-06,0.014733229763805866,2025-11-22 06:07:32.229055,,,,,,,,,
5.738638719776645e-06,0.014651519246399403,2025-11-22 06:07:32.473879,,,,,,,,,
5.828173925692681e-06,0.014872333034873009,2025-11-22 06:07:32.722959,,,,,,,,,
6.043245775799733e-06,0.014801962301135063,2025-11-22 06:07:32.968390,,,,,,,,,
6.35243395663565e-06,0.014741300605237484,2025-11-22 06:07:33.217356,,,,,,,,,
6.7435084929456934e-06,0.014686721377074718,2025-11-22 06:07:33.468788,,,,,,,,,
7.168105639721034e-06,0.014916718006134033,2025-11-22 06:07:33.709389,,,,,,,,,
7.6186142905498855e-06,0.014792186208069324,2025-11-22 06:07:33.957628,,,,,,,,,
8.059278115979396e-06,0.014769081026315689,2025-11-22 06:07:34.198177,,,,,,,,,
8.477139999740757e-06,0.014916496351361275,2025-11-22 06:07:34.465167,,,,,,,,,
8.865971722116228e-06,0.01468475442379713,2025-11-22 06:07:34.702715,,,,,,,,,
9.188863259623758e-06,0.014809615910053253,2025-11-22 06:07:34.950516,,,,,,,,,
9.477220373810269e-06,0.014599107205867767,2025-11-22 06:07:35.189255,,,,,,,,,
9.682908967079129e-06,0.01484737079590559,2025-11-22 06:07:35.442857,,,,,,,,,
9.953036169463303e-06,0.014842631295323372,2025-11-22 06:07:35.677919,,,,,,,,,
1.0311720870959107e-05,0.014903648756444454,2025-11-22 06:07:35.925422,,,,,,,,,
1.073153271136107e-05,0.01480264775454998,2025-11-22 06:07:36.182137,,,,,,,,,
1.1079097930632997e-05,0.014647506177425385,2025-11-22 06:07:36.417024,,,,,,,,,
1.1317934877297375e-05,0.014796547591686249,2025-11-22 06:07:36.660490,,,,,,,,,
1.1463013834145386e-05,0.014604824595153332,2025-11-22 06:07:36.909788,,,,,,,,,
,,2025-11-22 06:07:37.054177,0.0002785005837972045,0.015420868404261354,0.0015,,,,,,
,,2025-11-22 06:07:44.972461,,,,35.49713897705078,0.817789614200592,,,,
,,2025-11-22 06:07:44.974394,,,,,,1.1372292647138238e-05,0.014762900590610046,35.49713897705078,0.817789614200592
1.1372292647138238e-05,0.01449580304324627,2025-11-22 06:07:49.155356,,,,,,,,,
1.1188631106051616e-05,0.014604765921831131,2025-11-22 06:07:49.552747,,,,,,,,,
1.1005130545527209e-05,0.014748931862413883,2025-11-22 06:07:49.800104,,,,,,,,,
1.0858633686439134e-05,0.014768007211387157,2025-11-22 06:07:50.056246,,,,,,,,,
1.086864540411625e-05,0.014764539897441864,2025-11-22 06:07:50.291333,,,,,,,,,
1.099528162740171e-05,0.014853776432573795,2025-11-22 06:07:50.541700,,,,,,,,,
1.1152512342960108e-05,0.01473714504390955,2025-11-22 06:07:50.801215,,,,,,,,,
1.1285678738204297e-05,0.014825238846242428,2025-11-22 06:07:51.040275,,,,,,,,,
1.139397772931261e-05,0.014778207056224346,2025-11-22 06:07:51.283710,,,,,,,,,
